plant,scheduler,profile,vehicles,cores,exec,overrun,net_delay_ms,seed,duration_s,missed_jobs,veh,avg_perf,max_roll,soft_pct,hard,max_age_fresh_ms,max_age_path_ms,min_ttpnr_ms,past_pnr_ms,tau_crit_ms,max_sim_crit,sim_crit_over_cores_pct
cartpole,rm,v10,14,3,worst,kill,-1.00,0,20.000,16983,7,0.000342,0.003715,5.1000,0,85.50,85.50,115.10,0.0,100,5,99.12
cartpole,rm,v10,14,3,worst,kill,-1.00,0,20.000,16983,8,0.000342,0.003715,5.1000,0,85.50,85.50,115.10,0.0,100,5,99.12
cartpole,rm,v10,14,3,worst,kill,-1.00,0,20.000,16983,9,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,5,99.12
cartpole,rm,v10,14,3,worst,kill,-1.00,0,20.000,16983,10,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,5,99.12
cartpole,rm,v10,14,3,worst,kill,-1.00,0,20.000,16983,11,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,5,99.12
cartpole,rm,v10,14,3,worst,kill,-1.00,0,20.000,16983,12,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,5,99.12
cartpole,rm,v10,14,3,worst,kill,-1.00,0,20.000,16983,13,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,5,99.12
cartpole,rm,v10,15,3,worst,kill,-1.00,0,20.000,20979,0,0.014539,0.106534,78.7500,174,90.50,110.50,0.00,2900.0,100,9,99.12
cartpole,rm,v10,15,3,worst,kill,-1.00,0,20.000,20979,1,0.000443,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,9,99.12
cartpole,rm,v10,15,3,worst,kill,-1.00,0,20.000,20979,2,0.000443,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,9,99.12
cartpole,rm,v10,15,3,worst,kill,-1.00,0,20.000,20979,3,0.000443,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,9,99.12
cartpole,rm,v10,15,3,worst,kill,-1.00,0,20.000,20979,4,0.000931,0.005897,11.3000,0,90.50,100.50,90.10,0.0,100,9,99.12
cartpole,rm,v10,15,3,worst,kill,-1.00,0,20.000,20979,5,0.000427,0.003911,5.3500,0,90.50,90.50,110.10,0.0,100,9,99.12
cartpole,rm,v10,15,3,worst,kill,-1.00,0,20.000,20979,6,0.000342,0.003715,5.1000,0,85.50,85.50,115.10,0.0,100,9,99.12
cartpole,rm,v10,15,3,worst,kill,-1.00,0,20.000,20979,7,0.000342,0.003715,5.1000,0,85.50,85.50,115.10,0.0,100,9,99.12
cartpole,rm,v10,15,3,worst,kill,-1.00,0,20.000,20979,8,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,9,99.12
cartpole,rm,v10,15,3,worst,kill,-1.00,0,20.000,20979,9,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,9,99.12
cartpole,rm,v10,15,3,worst,kill,-1.00,0,20.000,20979,10,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,9,99.12
cartpole,rm,v10,15,3,worst,kill,-1.00,0,20.000,20979,11,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,9,99.12
cartpole,rm,v10,15,3,worst,kill,-1.00,0,20.000,20979,12,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,9,99.12
cartpole,rm,v10,15,3,worst,kill,-1.00,0,20.000,20979,13,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,9,99.12
cartpole,rm,v10,15,3,worst,kill,-1.00,0,20.000,20979,14,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,9,99.12
cartpole,rm,v10,16,3,worst,kill,-1.00,0,20.000,26973,0,0.000443,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,10,99.12
cartpole,rm,v10,16,3,worst,kill,-1.00,0,20.000,26973,1,0.000443,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,10,99.12
cartpole,rm,v10,16,3,worst,kill,-1.00,0,20.000,26973,2,0.000443,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,10,99.12
cartpole,rm,v10,16,3,worst,kill,-1.00,0,20.000,26973,3,0.000443,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,10,99.12
cartpole,rm,v10,16,3,worst,kill,-1.00,0,20.000,26973,4,0.000931,0.005897,11.3000,0,90.50,100.50,90.10,0.0,100,10,99.12
cartpole,rm,v10,16,3,worst,kill,-1.00,0,20.000,26973,5,0.000427,0.003911,5.3500,0,90.50,90.50,110.10,0.0,100,10,99.12
cartpole,rm,v10,16,3,worst,kill,-1.00,0,20.000,26973,6,0.000342,0.003715,5.1000,0,85.50,85.50,115.10,0.0,100,10,99.12
cartpole,rm,v10,16,3,worst,kill,-1.00,0,20.000,26973,7,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,10,99.12
cartpole,rm,v10,16,3,worst,kill,-1.00,0,20.000,26973,8,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,10,99.12
cartpole,rm,v10,16,3,worst,kill,-1.00,0,20.000,26973,9,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,10,99.12
cartpole,rm,v10,16,3,worst,kill,-1.00,0,20.000,26973,10,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,10,99.12
cartpole,rm,v10,16,3,worst,kill,-1.00,0,20.000,26973,11,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,10,99.12
cartpole,rm,v10,16,3,worst,kill,-1.00,0,20.000,26973,12,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,10,99.12
cartpole,rm,v10,16,3,worst,kill,-1.00,0,20.000,26973,13,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,10,99.12
cartpole,rm,v10,16,3,worst,kill,-1.00,0,20.000,26973,14,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,10,99.12
cartpole,rm,v10,16,3,worst,kill,-1.00,0,20.000,26973,15,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,10,99.12
cartpole,rm,v10,17,3,worst,kill,-1.00,0,20.000,31968,0,0.000443,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,11,99.12
cartpole,rm,v10,17,3,worst,kill,-1.00,0,20.000,31968,1,0.000443,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,11,99.12
cartpole,rm,v10,17,3,worst,kill,-1.00,0,20.000,31968,2,0.000443,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,11,99.12
cartpole,rm,v10,17,3,worst,kill,-1.00,0,20.000,31968,3,0.000931,0.005897,11.3000,0,100.50,100.50,90.10,0.0,100,11,99.12
cartpole,rm,v10,17,3,worst,kill,-1.00,0,20.000,31968,4,0.000427,0.003911,5.3500,0,90.50,90.50,110.10,0.0,100,11,99.12
cartpole,rm,v10,17,3,worst,kill,-1.00,0,20.000,31968,5,0.000427,0.003911,5.3500,0,90.50,90.50,110.10,0.0,100,11,99.12
cartpole,rm,v10,17,3,worst,kill,-1.00,0,20.000,31968,6,0.000342,0.003715,5.1000,0,85.50,85.50,115.10,0.0,100,11,99.12
cartpole,rm,v10,17,3,worst,kill,-1.00,0,20.000,31968,7,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,11,99.12
cartpole,rm,v10,17,3,worst,kill,-1.00,0,20.000,31968,8,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,11,99.12
cartpole,rm,v10,17,3,worst,kill,-1.00,0,20.000,31968,9,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,11,99.12
cartpole,rm,v10,17,3,worst,kill,-1.00,0,20.000,31968,10,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,11,99.12
cartpole,rm,v10,17,3,worst,kill,-1.00,0,20.000,31968,11,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,11,99.12
cartpole,rm,v10,17,3,worst,kill,-1.00,0,20.000,31968,12,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,11,99.12
cartpole,rm,v10,17,3,worst,kill,-1.00,0,20.000,31968,13,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,11,99.12
cartpole,rm,v10,17,3,worst,kill,-1.00,0,20.000,31968,14,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,11,99.12
cartpole,rm,v10,17,3,worst,kill,-1.00,0,20.000,31968,15,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,11,99.12
cartpole,rm,v10,17,3,worst,kill,-1.00,0,20.000,31968,16,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,11,99.12
cartpole,rm,v10,18,3,worst,kill,-1.00,0,20.000,36963,0,0.014539,0.106534,78.7500,174,90.50,110.50,0.00,2900.0,100,14,99.12
cartpole,rm,v10,18,3,worst,kill,-1.00,0,20.000,36963,1,0.000443,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,14,99.12
cartpole,rm,v10,18,3,worst,kill,-1.00,0,20.000,36963,2,0.000443,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,14,99.12
cartpole,rm,v10,18,3,worst,kill,-1.00,0,20.000,36963,3,0.000931,0.005897,11.3000,0,90.50,100.50,90.10,0.0,100,14,99.12
cartpole,rm,v10,18,3,worst,kill,-1.00,0,20.000,36963,4,0.000427,0.003911,5.3500,0,90.50,90.50,110.10,0.0,100,14,99.12
cartpole,rm,v10,18,3,worst,kill,-1.00,0,20.000,36963,5,0.000427,0.003911,5.3500,0,90.50,90.50,110.10,0.0,100,14,99.12
cartpole,rm,v10,18,3,worst,kill,-1.00,0,20.000,36963,6,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,14,99.12
cartpole,rm,v10,18,3,worst,kill,-1.00,0,20.000,36963,7,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,14,99.12
cartpole,rm,v10,18,3,worst,kill,-1.00,0,20.000,36963,8,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,14,99.12
cartpole,rm,v10,18,3,worst,kill,-1.00,0,20.000,36963,9,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,14,99.12
cartpole,rm,v10,18,3,worst,kill,-1.00,0,20.000,36963,10,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,14,99.12
cartpole,rm,v10,18,3,worst,kill,-1.00,0,20.000,36963,11,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,14,99.12
cartpole,rm,v10,18,3,worst,kill,-1.00,0,20.000,36963,12,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,14,99.12
cartpole,rm,v10,18,3,worst,kill,-1.00,0,20.000,36963,13,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,14,99.12
cartpole,rm,v10,18,3,worst,kill,-1.00,0,20.000,36963,14,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,14,99.12
cartpole,rm,v10,18,3,worst,kill,-1.00,0,20.000,36963,15,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,14,99.12
cartpole,rm,v10,18,3,worst,kill,-1.00,0,20.000,36963,16,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,14,99.12
cartpole,rm,v10,18,3,worst,kill,-1.00,0,20.000,36963,17,332.979216,612.814703,99.4500,1968,-1.00,-1.00,0.00,19725.0,100,14,99.12
cartpole,aguard,v10,10,3,worst,kill,-1.00,0,20.000,3040,0,0.000779,0.005057,11.3500,0,110.50,130.50,100.10,0.0,100,2,0.00
cartpole,aguard,v10,10,3,worst,kill,-1.00,0,20.000,3040,1,0.000789,0.005502,11.0000,0,110.50,110.50,100.10,0.0,100,2,0.00
cartpole,aguard,v10,10,3,worst,kill,-1.00,0,20.000,3040,2,0.000776,0.005478,10.7000,0,110.50,115.50,100.10,0.0,100,2,0.00
cartpole,aguard,v10,10,3,worst,kill,-1.00,0,20.000,3040,3,0.000779,0.005020,11.1500,0,110.50,120.50,95.10,0.0,100,2,0.00
cartpole,aguard,v10,10,3,worst,kill,-1.00,0,20.000,3040,4,0.000757,0.005095,10.7000,0,110.50,120.50,100.10,0.0,100,2,0.00
cartpole,aguard,v10,10,3,worst,kill,-1.00,0,20.000,3040,5,0.000800,0.004937,11.3500,0,110.50,120.50,95.10,0.0,100,2,0.00
cartpole,aguard,v10,10,3,worst,kill,-1.00,0,20.000,3040,6,0.000764,0.004770,10.4000,0,105.50,115.50,105.10,0.0,100,2,0.00
cartpole,aguard,v10,10,3,worst,kill,-1.00,0,20.000,3040,7,0.000804,0.005420,11.0000,0,110.50,125.50,90.10,0.0,100,2,0.00
cartpole,aguard,v10,10,3,worst,kill,-1.00,0,20.000,3040,8,0.000758,0.005084,11.0500,0,110.50,130.50,100.10,0.0,100,2,0.00
cartpole,aguard,v10,10,3,worst,kill,-1.00,0,20.000,3040,9,0.000798,0.005226,11.2500,0,110.50,120.50,100.10,0.0,100,2,0.00
cartpole,aguard,v10,11,3,worst,kill,-1.00,0,20.000,4992,0,0.000854,0.005796,12.6000,0,110.50,130.50,95.10,0.0,100,2,0.00
cartpole,aguard,v10,11,3,worst,kill,-1.00,0,20.000,4992,1,0.000829,0.005188,11.4000,0,110.50,120.50,95.10,0.0,100,2,0.00
cartpole,aguard,v10,11,3,worst,kill,-1.00,0,20.000,4992,2,0.000808,0.005325,11.3000,0,110.50,130.50,95.10,0.0,100,2,0.00
cartpole,aguard,v10,11,3,worst,kill,-1.00,0,20.000,4992,3,0.000819,0.005428,11.3500,0,110.50,130.50,90.10,0.0,100,2,0.00
cartpole,aguard,v10,11,3,worst,kill,-1.00,0,20.000,4992,4,0.000821,0.005787,10.6500,0,110.50,120.50,95.10,0.0,100,2,0.00
cartpole,aguard,v10,11,3,worst,kill,-1.00,0,20.000,4992,5,0.000797,0.004840,11.3500,0,110.50,120.50,95.10,0.0,100,2,0.00
cartpole,aguard,v10,11,3,worst,kill,-1.00,0,20.000,4992,6,0.000784,0.006048,11.5000,0,110.50,130.50,95.10,0.0,100,2,0.00
cartpole,aguard,v10,11,3,worst,kill,-1.00,0,20.000,4992,7,0.000803,0.005237,10.9000,0,110.50,130.50,95.10,0.0,100,2,0.00
cartpole,aguard,v10,11,3,worst,kill,-1.00,0,20.000,4992,8,0.000816,0.005305,10.8500,0,110.50,120.50,95.10,0.0,100,2,0.00
cartpole,aguard,v10,11,3,worst,kill,-1.00,0,20.000,4992,9,0.000778,0.005194,10.7500,0,105.50,110.50,100.10,0.0,100,2,0.00
cartpole,aguard,v10,11,3,worst,kill,-1.00,0,20.000,4992,10,0.000847,0.004822,12.1000,0,110.50,115.50,100.10,0.0,100,2,0.00
cartpole,aguard,v10,12,3,worst,kill,-1.00,0,20.000,8217,0,0.001245,0.007353,16.3000,0,210.50,210.50,75.10,0.0,100,8,1.04
cartpole,aguard,v10,12,3,worst,kill,-1.00,0,20.000,8217,1,0.001213,0.008088,16.2500,0,190.50,230.50,75.10,0.0,100,8,1.04
cartpole,aguard,v10,12,3,worst,kill,-1.00,0,20.000,8217,2,0.001318,0.009507,19.0000,0,300.50,300.50,75.10,0.0,100,8,1.04
cartpole,aguard,v10,12,3,worst,kill,-1.00,0,20.000,8217,3,0.001212,0.007689,15.9500,0,260.50,270.50,75.10,0.0,100,8,1.04
cartpole,aguard,v10,12,3,worst,kill,-1.00,0,20.000,8217,4,0.001238,0.008559,17.5500,0,270.50,270.50,75.10,0.0,100,8,1.04
cartpole,aguard,v10,12,3,worst,kill,-1.00,0,20.000,8217,5,0.001265,0.007033,17.7500,0,250.50,280.50,85.10,0.0,100,8,1.04
cartpole,aguard,v10,12,3,worst,kill,-1.00,0,20.000,8217,6,0.001214,0.010789,15.9500,0,240.50,240.50,85.10,0.0,100,8,1.04
cartpole,aguard,v10,12,3,worst,kill,-1.00,0,20.000,8217,7,0.001250,0.007816,16.1000,0,175.50,185.50,70.10,0.0,100,8,1.04
cartpole,aguard,v10,12,3,worst,kill,-1.00,0,20.000,8217,8,0.001258,0.007592,16.3000,0,200.50,210.50,75.10,0.0,100,8,1.04
cartpole,aguard,v10,12,3,worst,kill,-1.00,0,20.000,8217,9,0.001238,0.006669,17.2000,0,180.50,190.50,80.10,0.0,100,8,1.04
cartpole,aguard,v10,12,3,worst,kill,-1.00,0,20.000,8217,10,0.001269,0.008219,17.4500,0,170.50,170.50,80.10,0.0,100,8,1.04
cartpole,aguard,v10,12,3,worst,kill,-1.00,0,20.000,8217,11,0.001211,0.009774,16.8000,0,240.50,250.50,75.10,0.0,100,8,1.04
cartpole,aguard,v10,13,3,worst,kill,-1.00,0,20.000,13201,0,0.001579,0.012710,21.7500,0,280.50,285.50,60.10,0.0,100,10,2.88
cartpole,aguard,v10,13,3,worst,kill,-1.00,0,20.000,13201,1,0.001545,0.010516,22.6000,0,285.50,310.50,60.10,0.0,100,10,2.88
cartpole,aguard,v10,13,3,worst,kill,-1.00,0,20.000,13201,2,0.001721,0.013739,23.7500,0,265.50,280.50,55.10,0.0,100,10,2.88
cartpole,aguard,v10,13,3,worst,kill,-1.00,0,20.000,13201,3,0.001711,0.011458,21.9500,0,290.50,300.50,65.10,0.0,100,10,2.88
cartpole,aguard,v10,13,3,worst,kill,-1.00,0,20.000,13201,4,0.001505,0.010731,21.2000,0,260.50,285.50,70.10,0.0,100,10,2.88
cartpole,aguard,v10,13,3,worst,kill,-1.00,0,20.000,13201,5,0.001522,0.012567,20.5000,0,295.50,310.50,65.10,0.0,100,10,2.88
cartpole,aguard,v10,13,3,worst,kill,-1.00,0,20.000,13201,6,0.001639,0.012806,22.5500,0,290.50,300.50,55.10,0.0,100,10,2.88
cartpole,aguard,v10,13,3,worst,kill,-1.00,0,20.000,13201,7,0.001580,0.011646,21.2000,0,300.50,300.50,60.10,0.0,100,10,2.88
cartpole,aguard,v10,13,3,worst,kill,-1.00,0,20.000,13201,8,0.001503,0.014615,20.1500,0,315.50,330.50,65.10,0.0,100,10,2.88
cartpole,aguard,v10,13,3,worst,kill,-1.00,0,20.000,13201,9,0.001458,0.010658,20.5500,0,300.50,310.50,70.10,0.0,100,10,2.88
cartpole,aguard,v10,13,3,worst,kill,-1.00,0,20.000,13201,10,0.001709,0.011462,21.5000,0,250.50,280.50,60.10,0.0,100,10,2.88
cartpole,aguard,v10,13,3,worst,kill,-1.00,0,20.000,13201,11,0.001640,0.011332,20.6000,0,230.50,250.50,60.10,0.0,100,10,2.88
cartpole,aguard,v10,13,3,worst,kill,-1.00,0,20.000,13201,12,0.001505,0.012382,21.2000,0,300.50,310.50,55.10,0.0,100,10,2.88
cartpole,aguard,v10,14,3,worst,kill,-1.00,0,20.000,18198,0,0.001323,0.009923,16.5500,0,350.50,430.50,60.10,0.0,100,10,2.11
cartpole,aguard,v10,14,3,worst,kill,-1.00,0,20.000,18198,1,0.001386,0.010467,18.0000,0,385.50,405.50,65.10,0.0,100,10,2.11
cartpole,aguard,v10,14,3,worst,kill,-1.00,0,20.000,18198,2,0.001233,0.009002,17.9500,0,295.50,300.50,55.10,0.0,100,10,2.11
cartpole,aguard,v10,14,3,worst,kill,-1.00,0,20.000,18198,3,0.001311,0.011819,18.3000,0,295.50,310.50,65.10,0.0,100,10,2.11
cartpole,aguard,v10,14,3,worst,kill,-1.00,0,20.000,18198,4,0.001418,0.009684,19.4500,0,345.50,360.50,60.10,0.0,100,10,2.11
cartpole,aguard,v10,14,3,worst,kill,-1.00,0,20.000,18198,5,0.001390,0.010359,18.3000,0,260.50,280.50,70.10,0.0,100,10,2.11
cartpole,aguard,v10,14,3,worst,kill,-1.00,0,20.000,18198,6,0.001094,0.005850,13.8000,0,300.50,315.50,85.10,0.0,100,10,2.11
cartpole,aguard,v10,14,3,worst,kill,-1.00,0,20.000,18198,7,0.001270,0.010042,17.8000,0,410.50,435.50,70.10,0.0,100,10,2.11
cartpole,aguard,v10,14,3,worst,kill,-1.00,0,20.000,18198,8,0.001243,0.013116,17.4500,0,475.50,500.50,70.10,0.0,100,10,2.11
cartpole,aguard,v10,14,3,worst,kill,-1.00,0,20.000,18198,9,0.001566,0.014268,19.6500,0,270.50,290.50,55.10,0.0,100,10,2.11
cartpole,aguard,v10,14,3,worst,kill,-1.00,0,20.000,18198,10,0.001311,0.007303,19.2000,0,265.50,280.50,70.10,0.0,100,10,2.11
cartpole,aguard,v10,14,3,worst,kill,-1.00,0,20.000,18198,11,0.001363,0.010221,17.7000,0,445.50,465.50,70.10,0.0,100,10,2.11
cartpole,aguard,v10,14,3,worst,kill,-1.00,0,20.000,18198,12,0.001402,0.012599,18.7500,0,270.50,280.50,70.10,0.0,100,10,2.11
cartpole,aguard,v10,14,3,worst,kill,-1.00,0,20.000,18198,13,0.001398,0.010844,20.2500,0,295.50,295.50,65.10,0.0,100,10,2.11
cartpole,aguard,v10,15,3,worst,kill,-1.00,0,20.000,23179,0,0.001063,0.008348,11.6500,0,480.50,505.50,75.10,0.0,100,4,0.22
cartpole,aguard,v10,15,3,worst,kill,-1.00,0,20.000,23179,1,0.001264,0.009463,14.6500,0,295.50,310.50,70.10,0.0,100,4,0.22
cartpole,aguard,v10,15,3,worst,kill,-1.00,0,20.000,23179,2,0.001337,0.015058,18.7500,0,445.50,455.50,45.10,0.0,100,4,0.22
cartpole,aguard,v10,15,3,worst,kill,-1.00,0,20.000,23179,3,0.001147,0.006887,14.4500,0,315.50,315.50,85.10,0.0,100,4,0.22
cartpole,aguard,v10,15,3,worst,kill,-1.00,0,20.000,23179,4,0.001211,0.008565,18.1500,0,465.50,480.50,80.10,0.0,100,4,0.22
cartpole,aguard,v10,15,3,worst,kill,-1.00,0,20.000,23179,5,0.001319,0.010943,16.1000,0,365.50,380.50,60.10,0.0,100,4,0.22
cartpole,aguard,v10,15,3,worst,kill,-1.00,0,20.000,23179,6,0.001181,0.008515,16.8500,0,340.50,340.50,85.10,0.0,100,4,0.22
cartpole,aguard,v10,15,3,worst,kill,-1.00,0,20.000,23179,7,0.001156,0.008592,14.7500,0,435.50,450.50,70.10,0.0,100,4,0.22
cartpole,aguard,v10,15,3,worst,kill,-1.00,0,20.000,23179,8,0.001448,0.012048,23.5000,0,320.50,340.50,80.10,0.0,100,4,0.22
cartpole,aguard,v10,15,3,worst,kill,-1.00,0,20.000,23179,9,0.001238,0.011026,15.8500,0,415.50,470.50,50.10,0.0,100,4,0.22
cartpole,aguard,v10,15,3,worst,kill,-1.00,0,20.000,23179,10,0.001194,0.013911,13.2000,0,310.50,330.50,80.10,0.0,100,4,0.22
cartpole,aguard,v10,15,3,worst,kill,-1.00,0,20.000,23179,11,0.001184,0.007888,15.4000,0,320.50,330.50,80.10,0.0,100,4,0.22
cartpole,aguard,v10,15,3,worst,kill,-1.00,0,20.000,23179,12,0.001229,0.009314,15.2000,0,295.50,310.50,80.10,0.0,100,4,0.22
cartpole,aguard,v10,15,3,worst,kill,-1.00,0,20.000,23179,13,0.001138,0.007865,15.1500,0,430.50,470.50,80.10,0.0,100,4,0.22
cartpole,aguard,v10,15,3,worst,kill,-1.00,0,20.000,23179,14,0.001285,0.010622,17.2500,0,430.50,455.50,70.10,0.0,100,4,0.22
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,20.000,28144,0,0.001636,0.013978,23.9500,0,705.50,725.50,50.10,0.0,100,10,0.17
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,20.000,28144,1,0.001545,0.008567,23.4000,0,435.50,465.50,90.10,0.0,100,10,0.17
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,20.000,28144,2,0.001822,0.022607,24.5000,0,430.50,450.50,40.10,0.0,100,10,0.17
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,20.000,28144,3,0.001892,0.015544,25.4000,0,355.50,470.50,55.10,0.0,100,10,0.17
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,20.000,28144,4,0.001804,0.018186,26.5500,0,385.50,405.50,45.10,0.0,100,10,0.17
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,20.000,28144,5,0.001417,0.010408,19.3000,0,410.50,425.50,85.10,0.0,100,10,0.17
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,20.000,28144,6,0.001429,0.012189,19.1500,0,480.50,495.50,60.10,0.0,100,10,0.17
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,20.000,28144,7,0.001309,0.007383,19.9000,0,470.50,485.50,70.10,0.0,100,10,0.17
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,20.000,28144,8,0.001636,0.012379,25.4500,0,375.50,415.50,65.10,0.0,100,10,0.17
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,20.000,28144,9,0.001789,0.015755,26.1000,0,345.50,360.50,35.10,0.0,100,10,0.17
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,20.000,28144,10,0.001463,0.008160,22.2500,0,340.50,410.50,90.10,0.0,100,10,0.17
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,20.000,28144,11,0.001460,0.010299,22.3500,0,500.50,510.50,75.10,0.0,100,10,0.17
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,20.000,28144,12,0.001784,0.026778,23.2500,0,480.50,505.50,25.10,0.0,100,10,0.17
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,20.000,28144,13,0.001609,0.012623,23.8500,0,435.50,460.50,60.10,0.0,100,10,0.17
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,20.000,28144,14,0.001279,0.007687,17.8000,0,320.50,335.50,80.10,0.0,100,10,0.17
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,20.000,28144,15,0.001692,0.012642,24.9000,0,360.50,370.50,75.10,0.0,100,10,0.17
cartpole,aguard,v10,17,3,worst,kill,-1.00,0,20.000,33147,0,0.001668,0.010830,24.7000,0,345.50,440.50,65.10,0.0,100,11,1.46
cartpole,aguard,v10,17,3,worst,kill,-1.00,0,20.000,33147,1,0.001780,0.012636,25.6000,0,355.50,380.50,65.10,0.0,100,11,1.46
cartpole,aguard,v10,17,3,worst,kill,-1.00,0,20.000,33147,2,0.002685,0.041870,36.1000,0,475.50,505.50,0.10,0.0,100,11,1.46
cartpole,aguard,v10,17,3,worst,kill,-1.00,0,20.000,33147,3,0.001750,0.012809,28.4000,0,530.50,540.50,60.10,0.0,100,11,1.46
cartpole,aguard,v10,17,3,worst,kill,-1.00,0,20.000,33147,4,0.002105,0.009942,34.1000,0,400.50,420.50,70.10,0.0,100,11,1.46
cartpole,aguard,v10,17,3,worst,kill,-1.00,0,20.000,33147,5,0.002414,0.021114,36.1500,0,770.50,795.50,50.10,0.0,100,11,1.46
cartpole,aguard,v10,17,3,worst,kill,-1.00,0,20.000,33147,6,0.001497,0.012050,23.6500,0,375.50,399.90,70.10,0.0,100,11,1.46
cartpole,aguard,v10,17,3,worst,kill,-1.00,0,20.000,33147,7,0.001965,0.017036,30.3000,0,355.50,470.50,35.10,0.0,100,11,1.46
cartpole,aguard,v10,17,3,worst,kill,-1.00,0,20.000,33147,8,0.002201,0.022349,29.9500,0,470.50,485.50,35.10,0.0,100,11,1.46
cartpole,aguard,v10,17,3,worst,kill,-1.00,0,20.000,33147,9,0.001855,0.014146,26.1500,0,1435.50,1490.50,50.10,0.0,100,11,1.46
