plant,scheduler,profile,vehicles,cores,exec,overrun,net_delay_ms,seed,duration_s,missed_jobs,veh,avg_perf,max_roll,soft_pct,hard,max_age_fresh_ms,max_age_path_ms,min_ttpnr_ms,past_pnr_ms,tau_crit_ms,max_sim_crit,sim_crit_over_cores_pct
lateral,ttu,v10,18,3,worst,kill,-1.00,0,30.000,55478,0,0.022252,0.187891,0.0000,0,100.50,120.50,-1.00,0.0,150,1,0.00
lateral,ttu,v10,18,3,worst,kill,-1.00,0,30.000,55478,1,0.042856,0.181485,0.0000,0,100.50,100.50,-1.00,0.0,150,1,0.00
lateral,ttu,v10,18,3,worst,kill,-1.00,0,30.000,55478,2,0.057646,0.194089,0.0000,0,105.50,105.50,-1.00,0.0,150,1,0.00
lateral,ttu,v10,18,3,worst,kill,-1.00,0,30.000,55478,3,0.115002,0.943774,0.5667,0,180.50,180.50,395.10,0.0,150,1,0.00
lateral,ttu,v10,18,3,worst,kill,-1.00,0,30.000,55478,4,0.800886,2.942600,34.4333,0,250.50,250.50,395.10,0.0,150,1,0.00
lateral,ttu,v10,18,3,worst,kill,-1.00,0,30.000,55478,5,1.358035,5.585949,39.9333,0,560.50,560.50,380.10,0.0,150,1,0.00
lateral,ttu,v10,18,3,worst,kill,-1.00,0,30.000,55478,6,4.049526,6.158907,75.4333,0,4380.50,4380.50,365.10,0.0,150,1,0.00
lateral,ttu,v10,18,3,worst,kill,-1.00,0,30.000,55478,7,4.067616,7.827798,68.1000,0,3450.50,3450.50,315.10,0.0,150,1,0.00
lateral,ttu,v10,18,3,worst,kill,-1.00,0,30.000,55478,8,4.644471,11.671929,77.4000,0,2610.50,2610.50,305.10,0.0,150,1,0.00
lateral,ttu,v10,18,3,worst,kill,-1.00,0,30.000,55478,9,5.122745,11.219412,75.1333,0,2400.50,2410.50,120.10,0.0,150,1,0.00
lateral,ttu,v10,18,3,worst,kill,-1.00,0,30.000,55478,10,4.879096,12.899805,73.7667,0,3670.50,3670.50,295.10,0.0,150,1,0.00
lateral,ttu,v10,18,3,worst,kill,-1.00,0,30.000,55478,11,3.462199,11.207704,64.7333,0,3750.50,3760.50,250.10,0.0,150,1,0.00
lateral,ttu,v10,18,3,worst,kill,-1.00,0,30.000,55478,12,4.216638,5.857528,72.4000,0,2550.50,2560.50,395.10,0.0,150,1,0.00
lateral,ttu,v10,18,3,worst,kill,-1.00,0,30.000,55478,13,3.282239,8.901719,55.5667,0,5490.50,5500.50,300.10,0.0,150,1,0.00
lateral,ttu,v10,18,3,worst,kill,-1.00,0,30.000,55478,14,3.724729,6.456218,68.6000,0,3190.50,3190.50,435.10,0.0,150,1,0.00
lateral,ttu,v10,18,3,worst,kill,-1.00,0,30.000,55478,15,4.261319,5.816720,75.1667,0,3430.50,3430.50,305.10,0.0,150,1,0.00
lateral,ttu,v10,18,3,worst,kill,-1.00,0,30.000,55478,16,0.321143,3.764385,6.2000,0,1070.50,1080.50,445.10,0.0,150,1,0.00
lateral,ttu,v10,18,3,worst,kill,-1.00,0,30.000,55478,17,1.268398,5.559881,22.3667,0,1680.50,1680.50,435.10,0.0,150,1,0.00
lateral,aguard,v10,6,3,worst,kill,-1.00,0,30.000,0,0,0.020985,0.187326,0.0000,0,90.50,100.50,-1.00,0.0,150,0,0.00
lateral,aguard,v10,6,3,worst,kill,-1.00,0,30.000,0,1,0.073133,0.912455,0.5667,0,100.50,100.50,395.10,0.0,150,0,0.00
lateral,aguard,v10,6,3,worst,kill,-1.00,0,30.000,0,2,0.030609,0.370642,0.0000,0,90.50,110.50,-1.00,0.0,150,0,0.00
lateral,aguard,v10,6,3,worst,kill,-1.00,0,30.000,0,3,0.427096,2.286603,11.0333,0,90.50,100.50,455.10,0.0,150,0,0.00
lateral,aguard,v10,6,3,worst,kill,-1.00,0,30.000,0,4,0.303263,2.466968,6.7333,0,90.50,100.50,320.10,0.0,150,0,0.00
lateral,aguard,v10,6,3,worst,kill,-1.00,0,30.000,0,5,0.051398,0.674417,0.0000,0,100.50,100.50,305.10,0.0,150,0,0.00
lateral,aguard,v10,14,3,worst,kill,-1.00,0,30.000,27042,0,0.765006,2.339260,18.8667,0,860.50,880.50,415.10,0.0,150,0,0.00
lateral,aguard,v10,14,3,worst,kill,-1.00,0,30.000,27042,1,0.631837,2.032338,16.3000,0,1230.50,1250.50,430.10,0.0,150,0,0.00
lateral,aguard,v10,14,3,worst,kill,-1.00,0,30.000,27042,2,0.588034,2.250572,14.3333,0,1560.50,1585.50,395.10,0.0,150,0,0.00
lateral,aguard,v10,14,3,worst,kill,-1.00,0,30.000,27042,3,0.554534,2.142612,12.1333,0,1060.50,1080.50,405.10,0.0,150,0,0.00
lateral,aguard,v10,14,3,worst,kill,-1.00,0,30.000,27042,4,0.411710,0.856100,7.5667,0,1270.50,1295.50,435.10,0.0,150,0,0.00
lateral,aguard,v10,14,3,worst,kill,-1.00,0,30.000,27042,5,0.457575,1.922457,5.6000,0,1110.50,1130.50,415.10,0.0,150,0,0.00
lateral,aguard,v10,14,3,worst,kill,-1.00,0,30.000,27042,6,0.629870,2.510693,11.1333,0,1000.50,1020.50,280.10,0.0,150,0,0.00
lateral,aguard,v10,14,3,worst,kill,-1.00,0,30.000,27042,7,0.896936,2.252826,20.7333,0,940.50,965.50,355.10,0.0,150,0,0.00
lateral,aguard,v10,14,3,worst,kill,-1.00,0,30.000,27042,8,1.000973,3.101162,25.7667,0,2600.50,2625.50,395.10,0.0,150,0,0.00
lateral,aguard,v10,14,3,worst,kill,-1.00,0,30.000,27042,9,0.961459,2.861707,27.1333,0,800.50,820.50,395.10,0.0,150,0,0.00
lateral,aguard,v10,14,3,worst,kill,-1.00,0,30.000,27042,10,0.809688,2.300082,20.9667,0,1520.50,1540.50,380.10,0.0,150,0,0.00
lateral,aguard,v10,14,3,worst,kill,-1.00,0,30.000,27042,11,0.790406,2.597394,16.8333,0,2080.50,2100.50,405.10,0.0,150,0,0.00
lateral,aguard,v10,14,3,worst,kill,-1.00,0,30.000,27042,12,0.950031,2.346248,24.0667,0,1604.90,1624.90,395.10,0.0,150,0,0.00
lateral,aguard,v10,14,3,worst,kill,-1.00,0,30.000,27042,13,0.869658,2.505162,21.0667,0,1540.50,1560.50,375.10,0.0,150,0,0.00
lateral,aguard,v10,18,3,worst,kill,-1.00,0,30.000,57069,0,2.461923,4.696020,51.3000,0,1370.50,1390.50,375.10,0.0,150,1,0.00
lateral,aguard,v10,18,3,worst,kill,-1.00,0,30.000,57069,1,2.249492,4.669157,47.3333,0,2045.50,2065.50,310.10,0.0,150,1,0.00
lateral,aguard,v10,18,3,worst,kill,-1.00,0,30.000,57069,2,2.150183,4.777505,43.4333,0,2020.50,2040.50,350.10,0.0,150,1,0.00
lateral,aguard,v10,18,3,worst,kill,-1.00,0,30.000,57069,3,2.099168,4.330294,46.1000,0,1380.50,1400.50,320.10,0.0,150,1,0.00
lateral,aguard,v10,18,3,worst,kill,-1.00,0,30.000,57069,4,2.172646,4.113127,48.3333,0,695.50,710.50,300.10,0.0,150,1,0.00
lateral,aguard,v10,18,3,worst,kill,-1.00,0,30.000,57069,5,2.213889,5.881792,45.1333,0,795.50,815.50,355.10,0.0,150,1,0.00
lateral,aguard,v10,18,3,worst,kill,-1.00,0,30.000,57069,6,2.175136,4.444083,45.6000,0,820.50,840.50,350.10,0.0,150,1,0.00
lateral,aguard,v10,18,3,worst,kill,-1.00,0,30.000,57069,7,2.148057,4.553086,47.7000,0,2930.50,2970.50,185.10,0.0,150,1,0.00
lateral,aguard,v10,18,3,worst,kill,-1.00,0,30.000,57069,8,2.692360,7.098126,48.5333,0,1430.50,1450.50,230.10,0.0,150,1,0.00
lateral,aguard,v10,18,3,worst,kill,-1.00,0,30.000,57069,9,2.197422,5.192667,43.0667,0,2095.50,2110.50,195.10,0.0,150,1,0.00
lateral,aguard,v10,18,3,worst,kill,-1.00,0,30.000,57069,10,2.752923,5.332027,51.5333,0,1215.50,1235.50,260.10,0.0,150,1,0.00
lateral,aguard,v10,18,3,worst,kill,-1.00,0,30.000,57069,11,2.483856,5.341558,54.3000,0,720.50,740.50,315.10,0.0,150,1,0.00
lateral,aguard,v10,18,3,worst,kill,-1.00,0,30.000,57069,12,2.452289,4.961286,54.7667,0,805.50,825.50,305.10,0.0,150,1,0.00
lateral,aguard,v10,18,3,worst,kill,-1.00,0,30.000,57069,13,2.217879,4.839270,44.3333,0,770.50,790.50,290.10,0.0,150,1,0.00
lateral,aguard,v10,18,3,worst,kill,-1.00,0,30.000,57069,14,2.329552,5.332122,45.5333,0,880.50,900.50,325.10,0.0,150,1,0.00
lateral,aguard,v10,18,3,worst,kill,-1.00,0,30.000,57069,15,2.597395,7.518426,51.2667,0,1360.50,1385.50,305.10,0.0,150,1,0.00
lateral,aguard,v10,18,3,worst,kill,-1.00,0,30.000,57069,16,0.449325,6.237145,6.5333,0,26800.50,26800.50,125.10,0.0,150,1,0.00
lateral,aguard,v10,18,3,worst,kill,-1.00,0,30.000,57069,17,1.249316,6.244412,21.5000,0,21040.50,21040.50,115.10,0.0,150,1,0.00
cartpole,rm,v10,8,3,worst,kill,-1.00,0,30.000,0,0,0.000292,0.003445,4.3000,0,80.50,80.50,125.10,0.0,100,0,0.00
cartpole,rm,v10,8,3,worst,kill,-1.00,0,30.000,0,1,0.000442,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,0,0.00
cartpole,rm,v10,8,3,worst,kill,-1.00,0,30.000,0,2,0.000442,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,0,0.00
cartpole,rm,v10,8,3,worst,kill,-1.00,0,30.000,0,3,0.000442,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,0,0.00
cartpole,rm,v10,8,3,worst,kill,-1.00,0,30.000,0,4,0.000442,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,0,0.00
cartpole,rm,v10,8,3,worst,kill,-1.00,0,30.000,0,5,0.000442,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,0,0.00
cartpole,rm,v10,8,3,worst,kill,-1.00,0,30.000,0,6,0.000342,0.003701,4.9333,0,85.50,85.50,115.10,0.0,100,0,0.00
cartpole,rm,v10,8,3,worst,kill,-1.00,0,30.000,0,7,0.000343,0.003715,5.1333,0,85.50,85.50,115.10,0.0,100,0,0.00
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,0,0.000442,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,10,99.42
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,1,0.000442,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,10,99.42
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,2,0.000442,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,10,99.42
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,3,0.000442,0.004136,5.8000,0,90.50,90.50,105.10,0.0,100,10,99.42
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,4,0.000908,0.005897,11.0000,0,90.50,100.50,90.10,0.0,100,10,99.42
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,5,0.000426,0.003911,5.3333,0,90.50,90.50,110.10,0.0,100,10,99.42
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,6,0.000343,0.003715,5.1333,0,85.50,85.50,115.10,0.0,100,10,99.42
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,7,494.505912,2482.673230,99.5667,2957,-1.00,-1.00,0.00,29725.0,100,10,99.42
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,8,494.505912,2482.673230,99.5667,2957,-1.00,-1.00,0.00,29725.0,100,10,99.42
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,9,494.505912,2482.673230,99.5667,2957,-1.00,-1.00,0.00,29725.0,100,10,99.42
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,10,494.505912,2482.673230,99.5667,2957,-1.00,-1.00,0.00,29725.0,100,10,99.42
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,11,494.505912,2482.673230,99.5667,2957,-1.00,-1.00,0.00,29725.0,100,10,99.42
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,12,494.505912,2482.673230,99.5667,2957,-1.00,-1.00,0.00,29725.0,100,10,99.42
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,13,494.505912,2482.673230,99.5667,2957,-1.00,-1.00,0.00,29725.0,100,10,99.42
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,14,494.505912,2482.673230,99.5667,2957,-1.00,-1.00,0.00,29725.0,100,10,99.42
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,15,494.505912,2482.673230,99.5667,2957,-1.00,-1.00,0.00,29725.0,100,10,99.42
cartpole,ttu,v10,8,3,worst,kill,-1.00,0,30.000,1091,0,0.000541,0.004222,8.9000,0,110.50,110.50,90.10,0.0,100,1,0.00
cartpole,ttu,v10,8,3,worst,kill,-1.00,0,30.000,1091,1,0.000538,0.004576,7.9333,0,110.50,110.50,100.10,0.0,100,1,0.00
cartpole,ttu,v10,8,3,worst,kill,-1.00,0,30.000,1091,2,0.000534,0.004554,8.2000,0,100.50,120.50,100.10,0.0,100,1,0.00
cartpole,ttu,v10,8,3,worst,kill,-1.00,0,30.000,1091,3,0.000553,0.004563,9.0667,0,100.50,110.50,95.10,0.0,100,1,0.00
cartpole,ttu,v10,8,3,worst,kill,-1.00,0,30.000,1091,4,0.000531,0.004278,7.9333,0,100.50,115.50,95.10,0.0,100,1,0.00
cartpole,ttu,v10,8,3,worst,kill,-1.00,0,30.000,1091,5,0.000541,0.004471,7.8667,0,100.50,110.50,100.10,0.0,100,1,0.00
cartpole,ttu,v10,8,3,worst,kill,-1.00,0,30.000,1091,6,0.000534,0.004457,8.0000,0,105.50,110.50,100.10,0.0,100,1,0.00
cartpole,ttu,v10,8,3,worst,kill,-1.00,0,30.000,1091,7,0.000547,0.004865,8.5000,0,110.50,110.50,100.10,0.0,100,1,0.00
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,0,0.002430,0.086247,26.2333,24,925.50,950.50,0.00,320.0,100,10,14.29
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,1,0.001738,0.027651,24.0333,0,710.50,725.50,35.10,0.0,100,10,14.29
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,2,0.002148,0.037020,28.4000,0,560.50,580.50,15.10,0.0,100,10,14.29
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,3,0.002790,0.045469,30.7333,4,1035.50,1050.50,0.00,150.0,100,10,14.29
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,4,0.005063,0.129632,36.6667,63,920.50,935.50,0.00,790.0,100,10,14.29
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,5,0.002975,0.034128,35.7000,0,610.50,630.50,10.10,0.0,100,10,14.29
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,6,0.001780,0.016125,24.1000,0,795.50,810.50,55.10,0.0,100,10,14.29
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,7,0.002428,0.044242,31.5333,1,805.50,825.50,0.00,135.0,100,10,14.29
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,8,5.324951,184.449170,40.5000,263,1945.50,1965.50,0.00,2730.0,100,10,14.29
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,9,0.005334,0.183388,37.6333,61,1100.50,1125.50,0.00,820.0,100,10,14.29
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,10,0.002517,0.031454,33.7000,0,895.50,910.50,15.10,0.0,100,10,14.29
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,11,2232.341471,15129.275978,67.0000,1350,2570.50,2595.50,0.00,13665.0,100,10,14.29
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,12,0.002805,0.068811,30.8667,19,685.50,695.50,0.00,280.0,100,10,14.29
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,13,0.800179,53.547779,32.2000,178,950.50,970.50,0.00,1960.0,100,10,14.29
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,14,0.005111,0.134861,40.6667,52,1255.50,1280.50,0.00,675.0,100,10,14.29
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,15,763.187394,6408.104712,61.3333,1225,1045.50,1070.50,0.00,12515.0,100,10,14.29
cartpole,aguard,v10,8,3,worst,kill,-1.00,0,30.000,1540,0,0.000644,0.004251,9.5000,0,110.50,120.50,100.10,0.0,100,1,0.00
cartpole,aguard,v10,8,3,worst,kill,-1.00,0,30.000,1540,1,0.000642,0.004844,9.6333,0,110.50,110.50,95.10,0.0,100,1,0.00
cartpole,aguard,v10,8,3,worst,kill,-1.00,0,30.000,1540,2,0.000660,0.004669,10.4333,0,110.50,120.50,85.10,0.0,100,1,0.00
cartpole,aguard,v10,8,3,worst,kill,-1.00,0,30.000,1540,3,0.000617,0.004041,9.2333,0,110.50,120.50,95.10,0.0,100,1,0.00
cartpole,aguard,v10,8,3,worst,kill,-1.00,0,30.000,1540,4,0.000636,0.004592,9.5333,0,100.50,120.50,100.10,0.0,100,1,0.00
cartpole,aguard,v10,8,3,worst,kill,-1.00,0,30.000,1540,5,0.000650,0.004267,10.0000,0,100.50,120.50,100.10,0.0,100,1,0.00
cartpole,aguard,v10,8,3,worst,kill,-1.00,0,30.000,1540,6,0.000659,0.004421,10.6333,0,110.50,130.50,105.10,0.0,100,1,0.00
cartpole,aguard,v10,8,3,worst,kill,-1.00,0,30.000,1540,7,0.000663,0.005013,10.7333,0,110.50,120.50,95.10,0.0,100,1,0.00
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,0,0.001495,0.013978,21.8667,0,705.50,725.50,50.10,0.0,100,10,0.18
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,1,0.001506,0.012626,21.1667,0,435.50,465.50,85.10,0.0,100,10,0.18
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,2,0.001707,0.022607,24.4000,0,430.50,450.50,40.10,0.0,100,10,0.18
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,3,0.001800,0.015544,25.4667,0,490.50,490.50,55.10,0.0,100,10,0.18
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,4,0.001647,0.018186,23.9667,0,385.50,405.50,45.10,0.0,100,10,0.18
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,5,0.001385,0.011146,18.5000,0,410.50,440.50,60.10,0.0,100,10,0.18
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,6,0.001322,0.012189,16.5333,0,525.50,540.50,60.10,0.0,100,10,0.18
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,7,0.001263,0.007383,19.0333,0,470.50,485.50,70.10,0.0,100,10,0.18
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,8,0.001519,0.012379,21.8667,0,375.50,415.50,65.10,0.0,100,10,0.18
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,9,0.001623,0.015755,23.0667,0,355.50,375.50,35.10,0.0,100,10,0.18
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,10,0.001378,0.008160,20.0667,0,340.50,410.50,85.10,0.0,100,10,0.18
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,11,0.001437,0.010299,21.2333,0,500.50,510.50,75.10,0.0,100,10,0.18
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,12,0.001575,0.026778,20.6333,0,480.50,505.50,25.10,0.0,100,10,0.18
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,13,0.001555,0.012623,23.1000,0,435.50,460.50,60.10,0.0,100,10,0.18
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,14,0.001301,0.008422,17.5667,0,420.50,445.50,80.10,0.0,100,10,0.18
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,15,0.001624,0.012642,23.9667,0,415.50,435.50,75.10,0.0,100,10,0.18
cartpole,rm,v10,8,3,worst,kill,-1.00,0,30.000,0,0,0.000292,0.003445,4.3000,0,80.50,80.50,125.10,0.0,150,8,4.42
cartpole,rm,v10,8,3,worst,kill,-1.00,0,30.000,0,1,0.000442,0.004136,5.8000,0,90.50,90.50,105.10,0.0,150,8,4.42
cartpole,rm,v10,8,3,worst,kill,-1.00,0,30.000,0,2,0.000442,0.004136,5.8000,0,90.50,90.50,105.10,0.0,150,8,4.42
cartpole,rm,v10,8,3,worst,kill,-1.00,0,30.000,0,3,0.000442,0.004136,5.8000,0,90.50,90.50,105.10,0.0,150,8,4.42
cartpole,rm,v10,8,3,worst,kill,-1.00,0,30.000,0,4,0.000442,0.004136,5.8000,0,90.50,90.50,105.10,0.0,150,8,4.42
cartpole,rm,v10,8,3,worst,kill,-1.00,0,30.000,0,5,0.000442,0.004136,5.8000,0,90.50,90.50,105.10,0.0,150,8,4.42
cartpole,rm,v10,8,3,worst,kill,-1.00,0,30.000,0,6,0.000342,0.003701,4.9333,0,85.50,85.50,115.10,0.0,150,8,4.42
cartpole,rm,v10,8,3,worst,kill,-1.00,0,30.000,0,7,0.000343,0.003715,5.1333,0,85.50,85.50,115.10,0.0,150,8,4.42
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,0,0.000442,0.004136,5.8000,0,90.50,90.50,105.10,0.0,150,16,99.58
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,1,0.000442,0.004136,5.8000,0,90.50,90.50,105.10,0.0,150,16,99.58
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,2,0.000442,0.004136,5.8000,0,90.50,90.50,105.10,0.0,150,16,99.58
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,3,0.000442,0.004136,5.8000,0,90.50,90.50,105.10,0.0,150,16,99.58
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,4,0.000908,0.005897,11.0000,0,90.50,100.50,90.10,0.0,150,16,99.58
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,5,0.000426,0.003911,5.3333,0,90.50,90.50,110.10,0.0,150,16,99.58
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,6,0.000343,0.003715,5.1333,0,85.50,85.50,115.10,0.0,150,16,99.58
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,7,494.505912,2482.673230,99.5667,2957,-1.00,-1.00,0.00,29725.0,150,16,99.58
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,8,494.505912,2482.673230,99.5667,2957,-1.00,-1.00,0.00,29725.0,150,16,99.58
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,9,494.505912,2482.673230,99.5667,2957,-1.00,-1.00,0.00,29725.0,150,16,99.58
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,10,494.505912,2482.673230,99.5667,2957,-1.00,-1.00,0.00,29725.0,150,16,99.58
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,11,494.505912,2482.673230,99.5667,2957,-1.00,-1.00,0.00,29725.0,150,16,99.58
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,12,494.505912,2482.673230,99.5667,2957,-1.00,-1.00,0.00,29725.0,150,16,99.58
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,13,494.505912,2482.673230,99.5667,2957,-1.00,-1.00,0.00,29725.0,150,16,99.58
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,14,494.505912,2482.673230,99.5667,2957,-1.00,-1.00,0.00,29725.0,150,16,99.58
cartpole,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,15,494.505912,2482.673230,99.5667,2957,-1.00,-1.00,0.00,29725.0,150,16,99.58
cartpole,ttu,v10,8,3,worst,kill,-1.00,0,30.000,1091,0,0.000541,0.004222,8.9000,0,110.50,110.50,90.10,0.0,150,8,4.29
cartpole,ttu,v10,8,3,worst,kill,-1.00,0,30.000,1091,1,0.000538,0.004576,7.9333,0,110.50,110.50,100.10,0.0,150,8,4.29
cartpole,ttu,v10,8,3,worst,kill,-1.00,0,30.000,1091,2,0.000534,0.004554,8.2000,0,100.50,120.50,100.10,0.0,150,8,4.29
cartpole,ttu,v10,8,3,worst,kill,-1.00,0,30.000,1091,3,0.000553,0.004563,9.0667,0,100.50,110.50,95.10,0.0,150,8,4.29
cartpole,ttu,v10,8,3,worst,kill,-1.00,0,30.000,1091,4,0.000531,0.004278,7.9333,0,100.50,115.50,95.10,0.0,150,8,4.29
cartpole,ttu,v10,8,3,worst,kill,-1.00,0,30.000,1091,5,0.000541,0.004471,7.8667,0,100.50,110.50,100.10,0.0,150,8,4.29
cartpole,ttu,v10,8,3,worst,kill,-1.00,0,30.000,1091,6,0.000534,0.004457,8.0000,0,105.50,110.50,100.10,0.0,150,8,4.29
cartpole,ttu,v10,8,3,worst,kill,-1.00,0,30.000,1091,7,0.000547,0.004865,8.5000,0,110.50,110.50,100.10,0.0,150,8,4.29
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,0,0.002430,0.086247,26.2333,24,925.50,950.50,0.00,320.0,150,13,40.32
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,1,0.001738,0.027651,24.0333,0,710.50,725.50,35.10,0.0,150,13,40.32
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,2,0.002148,0.037020,28.4000,0,560.50,580.50,15.10,0.0,150,13,40.32
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,3,0.002790,0.045469,30.7333,4,1035.50,1050.50,0.00,150.0,150,13,40.32
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,4,0.005063,0.129632,36.6667,63,920.50,935.50,0.00,790.0,150,13,40.32
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,5,0.002975,0.034128,35.7000,0,610.50,630.50,10.10,0.0,150,13,40.32
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,6,0.001780,0.016125,24.1000,0,795.50,810.50,55.10,0.0,150,13,40.32
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,7,0.002428,0.044242,31.5333,1,805.50,825.50,0.00,135.0,150,13,40.32
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,8,5.324951,184.449170,40.5000,263,1945.50,1965.50,0.00,2730.0,150,13,40.32
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,9,0.005334,0.183388,37.6333,61,1100.50,1125.50,0.00,820.0,150,13,40.32
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,10,0.002517,0.031454,33.7000,0,895.50,910.50,15.10,0.0,150,13,40.32
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,11,2232.341471,15129.275978,67.0000,1350,2570.50,2595.50,0.00,13665.0,150,13,40.32
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,12,0.002805,0.068811,30.8667,19,685.50,695.50,0.00,280.0,150,13,40.32
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,13,0.800179,53.547779,32.2000,178,950.50,970.50,0.00,1960.0,150,13,40.32
